CH04,CH06,CH07,CH08,NIVEL_ED,ESTADO,CAT_INAC,IPCF,P21,PP04D_COD,P47T,REGION,AGLOMERADO,TRIMESTRE,ANO4
2,29.0,3,4,3,Inactivo,7,0.0,0.0,,80000.0,1,33,1,2024
1,39.0,5,4,4,Ocupado,0,0.0,230000.0,80113.0,230000.0,1,33,1,2024
1,6.0,5,4,7,Menor de 10 años,3,0.0,0.0,,0.0,1,33,1,2024
2,3.0,5,4,7,Menor de 10 años,5,0.0,0.0,,0.0,1,33,1,2024
2,12.0,5,4,1,Inactivo,3,0.0,0.0,,0.0,1,33,1,2024
2,10.0,5,4,1,Inactivo,3,0.0,0.0,,0.0,1,33,1,2024
2,1.0,5,4,7,Menor de 10 años,5,0.0,0.0,,0.0,1,33,1,2024
1,11.0,5,4,1,Inactivo,3,63200.0,0.0,,0.0,1,33,1,2024
1,93.0,2,1,5,Inactivo,1,168000.0,0.0,,176000.0,1,33,1,2024
2,83.0,2,1,2,Inactivo,1,168000.0,0.0,,160000.0,1,33,1,2024
1,76.0,2,1,1,Inactivo,1,137333.33,0.0,,220000.0,1,33,1,2024
2,72.0,2,1,4,Inactivo,7,137333.33,0.0,,170000.0,1,33,1,2024
2,38.0,1,4,4,Inactivo,4,137333.33,0.0,,22000.0,1,33,1,2024
1,72.0,2,1,2,Inactivo,1,95000.0,0.0,,142500.0,1,33,1,2024
2,74.0,2,1,3,Inactivo,4,95000.0,0.0,,142500.0,1,33,1,2024
1,46.0,5,4,3,Inactivo,4,95000.0,0.0,,0.0,1,33,1,2024
1,63.0,2,1,6,Ocupado,0,0.0,400000.0,20331.0,400000.0,1,33,1,2024
2,52.0,2,1,6,Ocupado,0,0.0,700000.0,41312.0,700000.0,1,33,1,2024
2,19.0,5,2,5,Inactivo,3,0.0,0.0,,0.0,1,33,1,2024
1,26.0,5,1,5,Ocupado,0,0.0,-9.0,81333.0,,1,33,1,2024
2,41.0,1,1,6,Ocupado,0,0.0,340000.0,41332.0,460000.0,1,33,1,2024
1,42.0,1,1,3,Ocupado,0,0.0,-9.0,30133.0,,1,33,1,2024
2,18.0,5,1,5,Desocupado,0,0.0,0.0,,,1,33,1,2024
1,47.0,5,1,4,Ocupado,0,570000.0,380000.0,56313.0,570000.0,1,32,1,2024
1,14.0,5,1,3,Inactivo,3,0.0,0.0,,0.0,1,33,1,2024
1,81.0,2,1,2,Inactivo,1,0.0,0.0,,,1,33,1,2024
2,80.0,2,1,2,Inactivo,1,0.0,0.0,,,1,33,1,2024
2,84.0,5,1,1,Inactivo,1,156666.67,0.0,,160000.0,1,33,1,2024
1,52.0,5,1,2,Ocupado,0,0.0,-9.0,56314.0,,1,33,1,2024
1,32.0,5,1,4,Ocupado,0,700000.0,700000.0,48313.0,700000.0,1,33,1,2024
1,30.0,2,1,4,Ocupado,0,196666.67,430000.0,10333.0,590000.0,1,33,1,2024
2,26.0,2,1,4,Inactivo,4,196666.67,0.0,,0.0,1,33,1,2024
1,-1.0,5,1,7,Menor de 10 años,5,196666.67,0.0,,0.0,1,33,1,2024
2,39.0,1,4,3,Ocupado,0,0.0,0.0,55314.0,214000.0,1,33,1,2024
1,44.0,1,4,2,Ocupado,0,0.0,-9.0,72113.0,,1,33,1,2024
1,8.0,5,4,1,Menor de 10 años,3,0.0,0.0,,0.0,1,33,1,2024
2,7.0,5,4,1,Menor de 10 años,3,0.0,0.0,,0.0,1,33,1,2024
1,24.0,5,4,3,Desocupado,0,0.0,0.0,,0.0,1,33,1,2024
2,63.0,2,1,7,Inactivo,1,140000.0,0.0,,160000.0,1,33,1,2024
1,7.0,5,1,1,Menor de 10 años,3,0.0,0.0,,0.0,1,32,1,2024
2,38.0,3,1,6,Ocupado,0,276666.67,440000.0,40312.0,830000.0,1,32,1,2024
1,16.0,5,1,3,Inactivo,3,276666.67,0.0,,0.0,1,32,1,2024
1,9.0,5,1,1,Menor de 10 años,3,276666.67,0.0,,0.0,1,32,1,2024
1,61.0,2,1,2,Ocupado,0,655000.0,380000.0,56314.0,1060000.0,1,32,1,2024
2,67.0,2,1,4,Inactivo,4,655000.0,0.0,,250000.0,1,32,1,2024
1,28.0,5,4,6,Ocupado,0,0.0,-9.0,53314.0,,1,32,1,2024
2,52.0,4,1,5,Inactivo,1,0.0,0.0,,,1,32,1,2024
1,15.0,5,1,6,Ocupado,0,0.0,-9.0,70331.0,,1,32,1,2024
1,22.0,5,1,3,Inactivo,3,0.0,0.0,,0.0,1,32,1,2024
2,22.0,5,1,5,Ocupado,0,0.0,-9.0,35333.0,,1,32,1,2024
2,61.0,1,1,1,Ocupado,0,350000.0,200000.0,55314.0,350000.0,1,32,1,2024
2,71.0,4,1,4,Inactivo,1,180000.0,0.0,,180000.0,1,32,1,2024
1,79.0,3,1,1,Inactivo,1,230000.0,0.0,,230000.0,1,33,1,2024
1,31.0,5,4,4,Ocupado,0,360000.0,320000.0,80333.0,360000.0,1,33,1,2024
1,38.0,2,4,4,Ocupado,0,0.0,-9.0,34123.0,,1,33,1,2024
2,37.0,2,1,5,Ocupado,0,0.0,300000.0,53203.0,300000.0,1,33,1,2024
2,84.0,4,1,1,Inactivo,1,156666.67,0.0,,210000.0,1,33,1,2024
1,55.0,5,1,3,Ocupado,0,156666.67,100000.0,72113.0,100000.0,1,33,1,2024
1,60.0,5,4,2,Ocupado,0,117333.33,60000.0,30113.0,60000.0,1,33,1,2024
2,61.0,5,1,2,Inactivo,1,117333.33,0.0,,212000.0,1,33,1,2024
1,60.0,5,4,4,Ocupado,0,117333.33,80000.0,47113.0,80000.0,1,33,1,2024
1,60.0,2,1,4,Ocupado,0,0.0,1200000.0,20333.0,1200000.0,1,33,1,2024
2,60.0,2,1,4,Inactivo,4,0.0,0.0,,0.0,1,33,1,2024
1,29.0,5,4,4,Desocupado,0,0.0,0.0,,,1,33,1,2024
2,81.0,2,1,4,Inactivo,4,0.0,0.0,,185000.0,1,33,1,2024
1,81.0,2,1,4,Inactivo,1,0.0,0.0,,,1,33,1,2024
2,36.0,2,1,6,Inactivo,4,300000.0,0.0,,0.0,1,33,1,2024
2,2.0,5,1,7,Menor de 10 años,5,300000.0,0.0,,0.0,1,33,1,2024
1,38.0,2,1,4,Ocupado,0,300000.0,900000.0,72333.0,900000.0,1,33,1,2024
1,61.0,2,1,2,Ocupado,0,140000.0,260000.0,80313.0,260000.0,1,33,1,2024
2,30.0,5,4,5,Ocupado,0,140000.0,0.0,57313.0,0.0,1,33,1,2024
2,47.0,3,1,6,Ocupado,0,500000.0,500000.0,41312.0,1000000.0,1,33,1,2024
1,19.0,5,1,4,Inactivo,7,500000.0,0.0,,0.0,1,33,1,2024
1,28.0,5,1,3,Ocupado,0,256500.0,513000.0,56314.0,513000.0,1,33,1,2024
2,6.0,5,1,1,Menor de 10 años,3,256500.0,0.0,,0.0,1,33,1,2024
1,44.0,1,1,4,Ocupado,0,392500.0,800000.0,82313.0,1150000.0,1,33,1,2024
2,46.0,1,1,5,Ocupado,0,392500.0,280000.0,40312.0,420000.0,1,33,1,2024
2,9.0,5,1,1,Menor de 10 años,3,392500.0,0.0,,0.0,1,33,1,2024
1,7.0,5,1,1,Menor de 10 años,3,392500.0,0.0,,0.0,1,33,1,2024
2,32.0,2,1,6,Ocupado,0,1250000.0,1000000.0,43331.0,1500000.0,1,33,1,2024
1,42.0,2,1,6,Ocupado,0,1250000.0,1000000.0,30133.0,1000000.0,1,33,1,2024
1,47.0,2,1,4,Ocupado,0,0.0,-9.0,30333.0,,1,33,1,2024
2,47.0,2,1,4,Ocupado,0,0.0,-9.0,80313.0,,1,33,1,2024
1,64.0,5,1,4,Inactivo,4,0.0,0.0,,,1,33,1,2024
1,9.0,5,1,1,Menor de 10 años,3,0.0,0.0,,0.0,1,33,1,2024
2,70.0,1,1,2,Ocupado,0,188000.0,100000.0,57313.0,236000.0,1,33,1,2024
2,14.0,5,4,3,Inactivo,3,0.0,0.0,,0.0,1,33,1,2024
1,11.0,5,4,3,Inactivo,3,0.0,0.0,,0.0,1,33,1,2024
2,6.0,5,4,1,Menor de 10 años,3,0.0,0.0,,0.0,1,33,1,2024
2,90.0,4,1,2,Inactivo,1,162500.0,0.0,,320000.0,1,33,1,2024
2,61.0,5,1,3,Inactivo,7,162500.0,0.0,,160000.0,1,33,1,2024
2,28.0,5,4,4,Ocupado,0,162500.0,78000.0,56314.0,92000.0,1,33,1,2024
2,24.0,5,4,3,Ocupado,0,162500.0,78000.0,58313.0,78000.0,1,33,1,2024
2,25.0,1,4,5,Ocupado,0,108333.33,200000.0,55314.0,325000.0,1,33,1,2024
1,29.0,1,4,3,Desocupado,0,108333.33,0.0,,0.0,1,33,1,2024
2,9.0,5,4,1,Menor de 10 años,3,108333.33,0.0,,0.0,1,33,1,2024
1,45.0,2,12,6,Ocupado,0,0.0,-9.0,30333.0,,1,33,1,2024
2,45.0,2,2,5,Ocupado,0,0.0,-9.0,5002.0,,1,33,1,2024
1,15.0,5,2,3,Inactivo,3,0.0,0.0,,0.0,1,33,1,2024
1,12.0,5,2,3,Inactivo,3,0.0,0.0,,0.0,1,33,1,2024
1,35.0,1,4,4,Ocupado,0,67500.0,150000.0,32314.0,150000.0,1,32,1,2024
2,29.0,1,4,4,Inactivo,4,67500.0,0.0,,120000.0,1,32,1,2024
2,4.0,5,4,7,Menor de 10 años,5,67500.0,0.0,,0.0,1,32,1,2024
2,2.0,5,4,7,Menor de 10 años,5,67500.0,0.0,,0.0,1,32,1,2024
1,68.0,2,12,6,Inactivo,1,450000.0,0.0,,450000.0,1,32,1,2024
1,70.0,1,1,2,Inactivo,1,188000.0,0.0,,140000.0,1,33,1,2024
1,73.0,3,1,6,Ocupado,0,0.0,-9.0,34123.0,,1,33,1,2024
1,24.0,1,1,4,Ocupado,0,483333.33,500000.0,40313.0,850000.0,1,33,1,2024
2,25.0,1,1,4,Ocupado,0,483333.33,400000.0,40313.0,600000.0,1,33,1,2024
2,4.0,5,1,7,Menor de 10 años,5,483333.33,0.0,,0.0,1,33,1,2024
2,35.0,3,1,4,Ocupado,0,300000.0,400000.0,10333.0,600000.0,1,33,1,2024
2,9.0,5,1,1,Menor de 10 años,3,300000.0,0.0,,0.0,1,33,1,2024
1,51.0,2,4,6,Ocupado,0,180000.0,250000.0,57113.0,250000.0,1,33,1,2024
2,59.0,2,4,6,Ocupado,0,180000.0,250000.0,40111.0,250000.0,1,33,1,2024
2,32.0,5,4,5,Ocupado,0,180000.0,40000.0,30314.0,40000.0,1,33,1,2024
1,74.0,4,1,1,Inactivo,4,160000.0,0.0,,160000.0,1,33,1,2024
2,57.0,4,4,2,Inactivo,4,0.0,0.0,,,1,33,1,2024
2,40.0,5,4,5,Desocupado,0,0.0,0.0,,0.0,1,33,1,2024
2,9.0,5,4,1,Menor de 10 años,3,0.0,0.0,,0.0,1,33,1,2024
1,26.0,5,1,5,Ocupado,0,530000.0,400000.0,81333.0,530000.0,1,33,1,2024
2,90.0,5,2,6,Inactivo,1,365000.0,0.0,,365000.0,1,33,1,2024
2,79.0,4,1,2,Inactivo,1,123333.33,0.0,,210000.0,1,32,1,2024
1,64.0,3,4,4,Ocupado,0,170000.0,170000.0,72113.0,170000.0,1,32,1,2024
2,59.0,3,1,3,Ocupado,0,0.0,-9.0,10311.0,,1,32,1,2024
1,29.0,3,1,4,Ocupado,0,0.0,-9.0,99997.0,,1,32,1,2024
1,27.0,5,4,4,Ocupado,0,0.0,250000.0,32323.0,250000.0,1,32,1,2024
1,44.0,1,4,4,Ocupado,0,0.0,-9.0,72113.0,,1,32,1,2024
2,42.0,1,4,4,Ocupado,0,0.0,-9.0,55314.0,,1,32,1,2024
1,22.0,5,4,5,Inactivo,3,0.0,0.0,,0.0,1,32,1,2024
2,19.0,5,4,5,Inactivo,3,0.0,0.0,,0.0,1,32,1,2024
1,17.0,5,4,3,Inactivo,3,0.0,0.0,,0.0,1,32,1,2024
2,15.0,5,4,3,Inactivo,3,0.0,0.0,,0.0,1,32,1,2024
2,24.0,5,4,3,Ocupado,0,123333.33,120000.0,55314.0,160000.0,1,32,1,2024
2,5.0,5,4,1,Menor de 10 años,5,123333.33,0.0,,0.0,1,32,1,2024
1,51.0,2,4,3,Ocupado,0,0.0,-9.0,34123.0,,1,33,1,2024
2,50.0,2,1,6,Ocupado,0,0.0,360000.0,41312.0,890000.0,1,33,1,2024
2,24.0,5,4,5,Inactivo,3,0.0,0.0,,0.0,1,33,1,2024
2,22.0,5,4,5,Inactivo,3,0.0,0.0,,0.0,1,33,1,2024
1,27.0,5,4,4,Inactivo,7,0.0,0.0,,0.0,1,33,1,2024
1,61.0,3,1,1,Ocupado,0,0.0,190000.0,30113.0,190000.0,1,33,1,2024
1,32.0,3,4,3,Inactivo,4,0.0,0.0,,,1,33,1,2024
2,26.0,5,4,4,Inactivo,4,0.0,0.0,,0.0,1,33,1,2024
1,21.0,5,4,3,Inactivo,4,0.0,0.0,,0.0,1,33,1,2024
2,11.0,5,4,1,Inactivo,3,0.0,0.0,,0.0,1,33,1,2024
1,1.0,5,4,7,Menor de 10 años,5,0.0,0.0,,0.0,1,33,1,2024
2,47.0,1,4,4,Desocupado,0,0.0,0.0,,0.0,1,33,1,2024
1,46.0,1,4,3,Ocupado,0,0.0,0.0,72313.0,0.0,1,33,1,2024
1,54.0,1,1,5,Ocupado,0,0.0,700000.0,10333.0,,1,32,1,2024
2,32.0,1,1,6,Ocupado,0,0.0,0.0,40331.0,,1,32,1,2024
2,63.0,3,1,4,Ocupado,0,0.0,80000.0,80313.0,,1,33,1,2024
1,38.0,5,1,4,Ocupado,0,0.0,-9.0,20333.0,,1,33,1,2024
1,37.0,1,1,6,Ocupado,0,0.0,600000.0,40111.0,600000.0,1,32,1,2024
2,25.0,1,1,6,Ocupado,0,0.0,-9.0,40111.0,,1,32,1,2024
2,23.0,5,1,4,Ocupado,0,532000.0,532000.0,20313.0,532000.0,1,32,1,2024
1,49.0,2,1,2,Ocupado,0,500000.0,500000.0,56314.0,500000.0,1,32,1,2024
2,60.0,2,1,6,Ocupado,0,0.0,-9.0,41331.0,,1,33,1,2024
2,18.0,5,4,3,Inactivo,3,0.0,0.0,,0.0,1,33,1,2024
2,19.0,5,4,2,Ocupado,0,0.0,-9.0,30313.0,,1,33,1,2024
1,17.0,5,4,3,Inactivo,3,0.0,0.0,,0.0,1,33,1,2024
2,19.0,5,4,3,Inactivo,3,0.0,0.0,,0.0,1,33,1,2024
2,1.0,5,4,7,Menor de 10 años,5,0.0,0.0,,0.0,1,33,1,2024
2,71.0,2,1,7,Inactivo,4,0.0,0.0,,150000.0,1,33,1,2024
1,71.0,2,1,1,Inactivo,1,0.0,0.0,,150000.0,1,33,1,2024
2,26.0,1,1,4,Ocupado,0,0.0,-9.0,30314.0,,1,33,1,2024
1,8.0,5,1,1,Menor de 10 años,3,0.0,0.0,,0.0,1,33,1,2024
1,6.0,5,1,1,Menor de 10 años,3,0.0,0.0,,0.0,1,33,1,2024
1,4.0,5,1,7,Menor de 10 años,5,0.0,0.0,,0.0,1,33,1,2024
1,26.0,1,4,3,Ocupado,0,0.0,-9.0,57113.0,,1,33,1,2024
1,52.0,2,2,6,Ocupado,0,600000.0,500000.0,10332.0,500000.0,1,33,1,2024
1,30.0,5,4,6,Ocupado,0,0.0,-9.0,34323.0,,1,32,1,2024
1,55.0,5,4,6,Inactivo,1,80000.0,0.0,,80000.0,1,32,1,2024
1,52.0,2,1,3,Ocupado,0,0.0,-9.0,71333.0,,1,33,1,2024
2,54.0,2,1,3,Inactivo,4,0.0,0.0,,0.0,1,33,1,2024
2,34.0,1,1,5,Ocupado,0,0.0,-9.0,10333.0,,1,33,1,2024
2,21.0,5,1,5,Inactivo,3,0.0,0.0,,0.0,1,33,1,2024
2,13.0,5,1,3,Inactivo,3,175000.0,0.0,,0.0,1,33,1,2024
2,35.0,1,1,6,Ocupado,0,500000.0,500000.0,41332.0,500000.0,1,32,1,2024
1,46.0,1,4,4,Ocupado,0,500000.0,1500000.0,34323.0,1500000.0,1,32,1,2024
1,10.0,5,1,1,Inactivo,3,500000.0,0.0,,0.0,1,32,1,2024
2,7.0,5,1,1,Menor de 10 años,3,500000.0,0.0,,0.0,1,32,1,2024
2,54.0,1,2,6,Ocupado,0,0.0,-9.0,6001.0,,1,32,1,2024
1,55.0,1,2,6,Ocupado,0,0.0,-9.0,6001.0,,1,32,1,2024
2,21.0,5,2,5,Ocupado,0,0.0,-9.0,50111.0,,1,32,1,2024
2,24.0,5,2,5,Inactivo,3,0.0,0.0,,0.0,1,32,1,2024
1,47.0,5,1,4,Ocupado,0,460000.0,460000.0,32314.0,460000.0,1,32,1,2024
2,68.0,5,1,6,Inactivo,1,707000.0,0.0,,707000.0,1,32,1,2024
1,55.0,2,1,6,Ocupado,0,292500.0,650000.0,40312.0,950000.0,1,32,1,2024
2,48.0,2,1,5,Ocupado,0,292500.0,220000.0,10333.0,220000.0,1,32,1,2024
1,18.0,5,1,5,Inactivo,3,292500.0,0.0,,0.0,1,32,1,2024
2,13.0,5,1,3,Inactivo,3,292500.0,0.0,,0.0,1,32,1,2024
1,74.0,2,1,4,Inactivo,1,0.0,0.0,,,1,32,1,2024
2,67.0,2,1,6,Inactivo,1,0.0,0.0,,105000.0,1,32,1,2024
1,51.0,2,2,4,Ocupado,0,600000.0,500000.0,10333.0,700000.0,1,33,1,2024
1,36.0,1,1,4,Ocupado,0,0.0,-9.0,34323.0,,1,33,1,2024
2,36.0,1,1,6,Ocupado,0,0.0,-9.0,30132.0,,1,33,1,2024
1,38.0,1,1,4,Ocupado,0,0.0,-9.0,30332.0,,1,33,1,2024
1,3.0,5,1,7,Menor de 10 años,5,0.0,0.0,,0.0,1,33,1,2024
2,-1.0,5,1,7,Menor de 10 años,5,0.0,0.0,,0.0,1,33,1,2024
1,71.0,2,1,2,Inactivo,1,275000.0,0.0,,250000.0,1,33,1,2024
2,64.0,2,1,2,Ocupado,0,275000.0,300000.0,40312.0,300000.0,1,33,1,2024
2,36.0,5,1,5,Ocupado,0,0.0,-9.0,41312.0,,1,32,1,2024
2,25.0,5,1,5,Ocupado,0,170000.0,170000.0,41112.0,170000.0,1,32,1,2024
1,88.0,2,1,4,Inactivo,1,0.0,0.0,,,1,32,1,2024
2,81.0,2,1,3,Inactivo,4,0.0,0.0,,,1,32,1,2024
2,27.0,5,1,6,Ocupado,0,675000.0,440000.0,80332.0,675000.0,1,32,1,2024
2,28.0,1,1,5,Ocupado,0,0.0,1500000.0,30333.0,,1,32,1,2024
1,31.0,1,1,5,Ocupado,0,0.0,600000.0,10333.0,600000.0,1,32,1,2024
2,64.0,3,1,3,Ocupado,0,196000.0,180000.0,55314.0,392000.0,1,33,1,2024
1,19.0,5,4,5,Desocupado,0,196000.0,0.0,,0.0,1,33,1,2024
2,59.0,4,1,1,Inactivo,4,0.0,0.0,,112000.0,1,33,1,2024
1,43.0,3,1,4,Ocupado,0,0.0,-9.0,32313.0,,1,33,1,2024
2,26.0,5,4,3,Ocupado,0,0.0,-9.0,30314.0,,1,33,1,2024
1,65.0,4,1,4,Ocupado,0,0.0,100000.0,11332.0,300000.0,1,33,1,2024
1,36.0,5,1,4,Ocupado,0,0.0,-9.0,36202.0,,1,33,1,2024
1,87.0,1,1,4,Inactivo,1,97500.0,0.0,,195000.0,1,33,1,2024
2,71.0,1,1,4,Inactivo,7,97500.0,0.0,,0.0,1,33,1,2024
1,93.0,2,1,2,Inactivo,1,135000.0,0.0,,135000.0,1,33,1,2024
2,90.0,2,1,2,Inactivo,1,175000.0,0.0,,135000.0,1,32,1,2024
1,88.0,2,1,4,Inactivo,1,175000.0,0.0,,215000.0,1,32,1,2024
1,30.0,2,1,3,Ocupado,0,335000.0,320000.0,53313.0,480000.0,1,32,1,2024
2,36.0,2,1,6,Ocupado,0,335000.0,350000.0,36202.0,525000.0,1,32,1,2024
1,3.0,5,1,7,Menor de 10 años,5,335000.0,0.0,,0.0,1,32,1,2024
2,77.0,4,1,2,Inactivo,1,475000.0,0.0,,475000.0,1,32,1,2024
2,30.0,2,1,6,Ocupado,0,60000.0,300000.0,40331.0,300000.0,1,32,1,2024
1,29.0,2,4,5,Inactivo,3,60000.0,0.0,,0.0,1,32,1,2024
2,83.0,2,1,2,Inactivo,1,135000.0,0.0,,135000.0,1,33,1,2024
2,59.0,3,1,5,Ocupado,0,125000.0,200000.0,56314.0,300000.0,1,33,1,2024
2,32.0,5,1,6,Ocupado,0,125000.0,200000.0,40312.0,200000.0,1,33,1,2024
2,10.0,5,1,1,Inactivo,3,125000.0,0.0,,0.0,1,33,1,2024
1,-1.0,5,1,7,Menor de 10 años,5,125000.0,0.0,,0.0,1,33,1,2024
1,24.0,1,4,4,Ocupado,0,448333.33,200000.0,30333.0,495000.0,1,33,1,2024
2,60.0,4,1,4,Ocupado,0,448333.33,200000.0,53313.0,300000.0,1,33,1,2024
1,21.0,5,1,4,Ocupado,0,448333.33,400000.0,80333.0,550000.0,1,33,1,2024
1,24.0,5,1,4,Ocupado,0,378000.0,160000.0,10332.0,378000.0,1,33,1,2024
1,38.0,1,4,3,Ocupado,0,125000.0,500000.0,82313.0,500000.0,1,33,1,2024
2,36.0,1,4,5,Inactivo,3,125000.0,0.0,,0.0,1,33,1,2024
1,11.0,5,4,1,Inactivo,3,125000.0,0.0,,0.0,1,33,1,2024
1,9.0,5,4,1,Menor de 10 años,3,125000.0,0.0,,0.0,1,33,1,2024
1,12.0,5,1,3,Inactivo,3,79200.0,0.0,,0.0,1,33,1,2024
2,44.0,1,1,5,Ocupado,0,79200.0,120000.0,56313.0,196000.0,1,33,1,2024
1,52.0,1,4,3,Ocupado,0,79200.0,200000.0,72313.0,200000.0,1,33,1,2024
2,17.0,5,1,3,Inactivo,3,79200.0,0.0,,0.0,1,33,1,2024
2,6.0,5,1,1,Menor de 10 años,3,60000.0,0.0,,0.0,1,32,1,2024
1,5.0,5,1,1,Menor de 10 años,5,60000.0,0.0,,0.0,1,32,1,2024
1,3.0,5,1,7,Menor de 10 años,5,60000.0,0.0,,0.0,1,32,1,2024
1,27.0,5,1,5,Ocupado,0,400000.0,400000.0,10333.0,400000.0,1,32,1,2024
1,64.0,1,4,3,Inactivo,1,220000.0,0.0,,250000.0,1,33,1,2024
2,56.0,1,1,4,Inactivo,4,220000.0,0.0,,190000.0,1,33,1,2024
1,33.0,5,1,5,Ocupado,0,1200000.0,950000.0,72332.0,1200000.0,1,33,1,2024
2,83.0,4,1,6,Inactivo,1,650000.0,0.0,,650000.0,1,33,1,2024
1,51.0,1,1,2,Ocupado,0,215000.0,400000.0,56314.0,400000.0,1,33,1,2024
2,48.0,1,4,6,Ocupado,0,215000.0,30000.0,56314.0,30000.0,1,33,1,2024
2,75.0,3,1,2,Inactivo,4,215000.0,0.0,,200000.0,1,33,1,2024
2,64.0,5,1,3,Ocupado,0,215000.0,230000.0,53313.0,230000.0,1,33,1,2024
2,21.0,5,1,4,Ocupado,0,174000.0,60000.0,55314.0,348000.0,1,33,1,2024
1,3.0,5,1,7,Menor de 10 años,5,174000.0,0.0,,0.0,1,33,1,2024
2,40.0,1,1,3,Ocupado,0,109000.0,280000.0,53313.0,420000.0,1,33,1,2024
1,45.0,1,1,3,Desocupado,0,109000.0,0.0,,0.0,1,33,1,2024
1,20.0,5,1,5,Inactivo,3,109000.0,0.0,,16000.0,1,33,1,2024
2,8.0,5,1,1,Menor de 10 años,3,109000.0,0.0,,0.0,1,33,1,2024
2,16.0,5,1,3,Inactivo,3,79200.0,0.0,,0.0,1,33,1,2024
2,70.0,2,1,2,Inactivo,4,160000.0,0.0,,160000.0,1,33,1,2024
1,70.0,2,1,2,Inactivo,1,160000.0,0.0,,160000.0,1,33,1,2024
1,30.0,2,12,6,Ocupado,0,233333.33,400000.0,10333.0,400000.0,1,32,1,2024
2,32.0,2,12,4,Ocupado,0,233333.33,300000.0,10313.0,300000.0,1,32,1,2024
2,2.0,5,12,7,Menor de 10 años,5,233333.33,0.0,,0.0,1,32,1,2024
1,33.0,5,1,3,Ocupado,0,0.0,560000.0,32314.0,560000.0,1,32,1,2024
2,48.0,5,1,4,Ocupado,0,0.0,0.0,40331.0,0.0,1,32,1,2024
2,33.0,2,1,4,Inactivo,4,0.0,0.0,,73000.0,1,33,1,2024
1,39.0,2,1,3,Ocupado,0,0.0,-9.0,80323.0,,1,33,1,2024
1,16.0,5,1,3,Inactivo,3,0.0,0.0,,0.0,1,33,1,2024
1,14.0,5,1,1,Inactivo,3,0.0,0.0,,128000.0,1,33,1,2024
1,72.0,1,1,6,Ocupado,0,0.0,500000.0,81332.0,500000.0,1,32,1,2024
2,54.0,1,1,6,Ocupado,0,0.0,-9.0,20331.0,,1,32,1,2024
1,60.0,2,1,5,Ocupado,0,0.0,-9.0,10333.0,,1,32,1,2024
2,58.0,2,1,5,Ocupado,0,0.0,-9.0,10333.0,,1,32,1,2024
1,24.0,5,1,5,Ocupado,0,0.0,-9.0,10333.0,,1,32,1,2024
2,20.0,5,1,6,Inactivo,3,0.0,0.0,,0.0,1,32,1,2024
2,48.0,5,1,5,Ocupado,0,75000.0,150000.0,10333.0,150000.0,1,32,1,2024
2,8.0,5,1,1,Menor de 10 años,3,75000.0,0.0,,0.0,1,32,1,2024
1,49.0,2,1,5,Ocupado,0,0.0,230000.0,30323.0,,1,32,1,2024
2,49.0,2,1,5,Ocupado,0,0.0,25000.0,45332.0,83000.0,1,32,1,2024
1,21.0,2,1,5,Inactivo,3,0.0,0.0,,20000.0,1,32,1,2024
1,16.0,5,1,3,Inactivo,3,0.0,0.0,,12000.0,1,32,1,2024
1,68.0,5,1,2,Desocupado,0,170000.0,0.0,,140000.0,1,32,1,2024
2,92.0,4,1,1,Inactivo,1,170000.0,0.0,,200000.0,1,32,1,2024
2,65.0,5,1,6,Desocupado,0,72500.0,0.0,,145000.0,1,32,1,2024
1,32.0,5,4,4,Desocupado,0,72500.0,0.0,,0.0,1,32,1,2024
1,28.0,5,1,5,Ocupado,0,439000.0,300000.0,35333.0,380000.0,1,32,1,2024
1,64.0,5,1,4,Ocupado,0,0.0,350000.0,34323.0,525000.0,1,33,1,2024
2,65.0,3,1,4,Inactivo,1,0.0,0.0,,185000.0,1,33,1,2024
1,28.0,5,4,4,Ocupado,0,0.0,-9.0,43131.0,,1,33,1,2024
1,71.0,4,1,4,Inactivo,1,130000.0,0.0,,220000.0,1,33,1,2024
2,21.0,1,4,2,Inactivo,4,130000.0,0.0,,0.0,1,33,1,2024
1,24.0,5,1,4,Ocupado,0,130000.0,200000.0,32314.0,300000.0,1,33,1,2024
1,3.0,5,1,7,Menor de 10 años,5,130000.0,0.0,,0.0,1,33,1,2024
1,61.0,2,1,6,Ocupado,0,439000.0,800000.0,99997.0,800000.0,1,32,1,2024
2,70.0,2,1,6,Inactivo,1,439000.0,0.0,,137000.0,1,32,1,2024
1,42.0,3,1,6,Ocupado,0,0.0,-9.0,91332.0,,1,32,1,2024
1,5.0,5,1,7,Menor de 10 años,5,0.0,0.0,,0.0,1,32,1,2024
1,44.0,2,1,6,Ocupado,0,375000.0,1000000.0,7001.0,1500000.0,1,33,1,2024
2,45.0,2,1,5,Inactivo,4,375000.0,0.0,,0.0,1,33,1,2024
1,14.0,5,1,3,Inactivo,3,375000.0,0.0,,0.0,1,33,1,2024
1,9.0,5,1,1,Menor de 10 años,3,375000.0,0.0,,0.0,1,33,1,2024
1,49.0,2,2,6,Ocupado,0,0.0,-9.0,7001.0,,1,33,1,2024
2,47.0,2,2,6,Inactivo,7,0.0,0.0,,0.0,1,33,1,2024
1,21.0,5,2,5,Inactivo,3,0.0,0.0,,0.0,1,33,1,2024
2,19.0,5,2,5,Inactivo,3,0.0,0.0,,0.0,1,33,1,2024
